,text,label
709,[로이터 연합뉴스 자료사진. 재판매 및 DB 금지]</em></span>,3
710,"    고메즈는 지난해 라디오 인터뷰에서 ""단순히 내 이름을 넣은 어떤 것 이상의 제품을 만들기 위해 정말 열심히 노력했다""며 ""나는 이 제품이 훌륭하기를 바랐고, 메이크업은 재미있어야 한다는 메시지를 전하고 싶었다""고 말했다.",3
711,    시장분석업체 피치북에 따르면 레어 뷰티의 연 매출은 지난해 3억5천만달러(약 4천688억원)에 달했다.,3
712,    고메즈는 소셜미디어를 통해 이 브랜드를 적극적으로 홍보했다.,3
713,"    고메즈의 인스타그램 팔로워는 현재 4억2천400만명으로, 그보다 팔로워가 많은 사람은 축구 스타 크리스티아누 호날두와 리오넬 메시밖에 없다고 블룸버그는 전했다.",3
714,"    이런 영향력 덕분에 고메즈는 루이뷔통, 코치 등 명품 브랜드와 광고 계약을 체결하기도 했다.",3
715,    고메즈는 7세에 TV 어린이 프로그램으로 데뷔해 10대 시절 디즈니 채널 시트콤 '우리가족 마법사'에 출연하며 인기를 끌었다. 이후 솔로 가수로도 활동하면서 팝 무대와 할리우드에서 동시에 성공적인 경력을 쌓아왔다.,3
716,"    그래미상 후보에 2차례나 올랐고, 2021년부터 출연한 TV 코미디 드라마 시리즈 '아파트 이웃들이 수상해'(Only Murders in the Building) 등으로 연기 면에서도 호평받으며 올해 에미상 여우주연상 후보에 올라 있다.",3
717,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><strong class=""media_end_summary"">데님 온 데님 패션에 레드톤 부츠로 완성</strong><div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/09/07/0003868773_001_20240907080610986.jpg?type=w647""/></span></span><em class=""img_desc"">테일러 스위프트./게티이미지</em></span></div>",3
718,[마이데일리 = 조성경 기자] 인기 절정의 세계적인 팝스타 테일러 스위프트가 매력적인 남친 응원룩을 선보여 화제를 모으고 있습니다. 최근에도 화끈한 응원룩으로 기선제압을 제대로 했다는 반응을 받고 있습니다.,3
719,스위프트 경제효과를 의미하는 스위프트노믹스(스위프트+이코노믹스)라는 신조어까지 만들어낼 정도로 어마어마한 팬덤을 형성하고 있는 테일러 스위프트는 어딜 가나 스포트라이트를 받고 있습니다.,3
720," <div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/09/07/0003868773_002_20240907080611029.jpg?type=w647""/></span></span><em class=""img_desc"">테일러 스위프트(오른쪽)과 그의 남자친구 트레비스 켈시가 지난 1월 28일(현지시간) 열린 AFC챔피언십 캔자스 시티와 볼티모어의 경기 후 승리를 자축하고 있다./게티이미지</em></span></div>",3
721,미국프로풋볼(NFL) 캔자스 시티 치프스의 트레비스 켈시와 열애 중인 것으로도 유명하죠. 지난해 9월부터 켈시와 열애 중인 스위프트는 열정적으로 남자친구를 응원하는 모습으로도 시선을 끌고 있는데요.,3
722,지난 5일(현지시간) 미국 미주리주 캔자스 시티 애로헤드 스타디움에서 열린 2024 NFL 개막전에도 모습을 드러내며 플래시 세례를 받았습니다. 경기가 시작하기 30분 전쯤 경기장에 들어선 스위프트는 카메라를 향해 가벼운 인사와 미소를 보였는데요.,3
723," <div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/09/07/0003868773_003_20240907080611101.jpg?type=w647""/></span></span><em class=""img_desc"">테일러 스위프트가 5일(현지시간) 2024NFL개막전 캔자스 시티-볼티모어 레이번스 경기를 보기 위해 경기장에 들어서고 있다./게티이미지</em></span></div>",3
724,무엇보다 패션감각을 한껏 뽐낸 매력적인 모습이 팬들을 더욱 환호하게 했습니다. 스위프트는 데님 코르셋 크롭 톱과 데님 핫팬츠를 착용하며 이른바 ‘청청패션’을 멋스럽게 소화했는데요.,3
725,"<div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">테일러 스위프트가 5일(현지시간) 2024NFL개막전 캔자스 시티-볼티모어 레이번스 경기를 관람하고 있다./게티이미지</em></span></div>",3
726,물론 캔자스 시티의 팀컬러인 레드도 빼놓지 않았습니다. 언제나처럼 입술을 레드로 강조한 스위프트는 허벅지까지 올라오는 붉은 색 계열의 에나멜 부츠를 매치해 세련된 매력을 뽐냈습니다. 또 펜던트가 큰 목걸이부터 액세서리들은 골드 계열로 맞추고 손에는 조그마한 박스 백을 들어 포인트를 줬습니다.,3
727," <div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">지난 12월 남자친구 트레비스 켈시의 팀인 캔자스 시티를 응원하고 있는 테일러 스위프트(맨왼쪽)./게티이미지</em></span></div>",3
728,스위프트는 앞서 다른 경기 때는 캔자스 시티의 티셔츠나 점퍼를 입는 등 스포티한 차림을 많이 했습니다. 심플하고 편안한 착장으로 경기장을 찾은 적이 많기 때문에 이날은 특별히 더 멋스러워 보였던 것 같습니다.,3
729," <div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">지난해 10월 로스앤젤레스와 캔자스 시티의 경기를 응원하고 있는 테일러 스위프트(앞줄 오른쪽 두번째)./게티이미지</em></span></div>",3
730,물론 어떤 차림이든 너무나 잘소화해내는 테일러 스위프트이기는 합니다. 늘 한결 같은 점이라면 입술은 볼드한 레드립을 만든다는 것입니다.,3
731,"<div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">지난 2월 11일(현지시간) 미국 라스베이거스에서 열린 슈퍼볼 샌프란시스코와 캔자스 시티 경기를 관람 중인 테일러 스위프트(오른쪽)./게티이미지</em></span></div>",3
732,"한편, 미국의 많은 매체들은 이날 스위프트의 등장만으로도 엄청난 효과를 일으킬 수 있을 것처럼 예측했는데요. 2022년과 2023년 두 시즌 연속 슈퍼볼 우승을 차지한 캔자스 시티가 ‘3연패’를 향해 첫걸음을 떼는 개막전에 스위프트가 와줘 큰 힘이 됐다고 본 것이었습니다.",3
733,"언론들은 스위프트가 캔자스 시티의 게임 체인저라고 말합니다. 실제로 스위프트가 경기 관람을 오기 시작하면서부터 캔자스 시티에 새로운 팬이 많아지고, 유니폼 판매율도 높아졌으니 그럴만합니다. 게다가 켈시는 스위프트가 팀 전체 경기력에 도움이 된다고 말했으니 그녀의 영향력을 인정하지 않을 수 없습니다.",3
734,기대를 저버리지 않고 캔자스 시티는 이날 상대팀인 볼티모어 레이븐스에 27-20으로 승리를 거뒀습니다. NFL 사상 첫 슈퍼볼 3회 연속 우승을 향한 포문을 멋지게 연 것인데요.,3
735,"호사가들은 캔자스 시티가 새 역사를 쓸 수 있을지도 궁금하지만, 스위프트와 함께 하는 두 번째 시즌에도 스위프트 효과가 있을지 한 번 두고 봐야한다고 말하고들 있네요. 스위프트가 NFL에 엄청난 파급효과를 일으키고 있는 것은 분명한 것 같습니다.</div></article>",3
736,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/09/08/0001308806_001_20240908204413768.jpg?type=w647""/></span></span></span></div>",3
737,<div>할리우드 배우 숀 펜이 사랑에 빠졌다. 펜과 그의 여자 친구는 40살의 나이차를 극복하고 길거리에서 입을 맞추는 것으로 애정을 뽐냈다.</div>,3
738,<div>7일(현지시각) 페이지식스에 따르면 최근 펜은 스페인의 한 거리에서 20대의 여성과 입맞춤을 나누는 모습이 포착되며 염문설에 휩싸였다.</div>,3
739,<div>펜의 새 여자 친구는 몰도바 출신 여배우 발레리아 니코브로 1998년생이다. 그는 '테너' '라무르 에 윈 페트' 등 주로 소규모 영화에 출연한 것으로 알려졌다.</div>,3
740,"<div>펜은 지난 2022년 세 번째 부인인 레일라 조지와 이혼 후 올가 코로티야예바, 나탈리 켈리 등과 데이트를 즐겨왔다.</div>",3
741,<div>펜은 지난 2020년 조지와 32세의 나이차를 극복하고 세 번째 웨딩마치를 울렸으나 조지 측이 결혼 1년 만에 이혼소송을 제기하면서 결국 남남이 됐다.</div>,3
742,"<div>이혼 후 펜은 할리우드 어센틱과의 인터뷰를 통해 ""내가 다 망쳤다. 내가 레일라와의 결혼 생활에 소홀했다. 나는 여전히 레일라를 사랑한다. 레일라와의 이혼은 오직 내 잘못""이라며 후회를 전한 바 있다.</div>",3
743,"<div>펜은 화려한 여성편력으로 정평이 난 스타로 레일라 조지 외에도 로빈 나이트, 마돈나와 결혼 했으나 모두 파경을 맞았다.</div>",3
744,"<div>그 중 첫 번째 부인인 마돈나와 결혼생활 중 그를 포박하고 야구 방망이로 폭행했다는 루머가 불거진데 대해 펜은 지난 6월 뉴욕타임즈와의 인터뷰를 통해 ""나는 내가 세상에서 가장 큰 사람이 아니라고 말하는 것에 동의한다. 다만, 야구 방망이로 마이크 타이슨을 때린다면 그도 병원에 갈 것""이라고 부인한 바 있다.</div>",3
745,<div>사진 = TV리포트 DB</div></div></article>,3
746,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/609/2024/09/08/202409081619336710_1_20240908164820780.jpg?type=w647""/></span></span><em class=""img_desc"">숀 펜(뉴스엔DB)</em></span>",3
747,[뉴스엔 배효주 기자] 64세 숀 펜이 20대의 새 여자 친구와 입을 맞추는 모습이 파파라치에 포착됐다.,3
748,9월 7일(현지시간) 해외 매체 페이지 식스는 숀 펜이 스페인 거리에서 20대의 여성과 키스를 나누는 모습을 포착해 보도했다.,3
749,"이 여성은 몰도바 출신 배우로, 정확한 나이는 알려지지 않았지만 20대로 전해진다.",3
750,두 사람은 길거리 한복판에서도 주변의 시선을 의식하지 않은 채 키스를 하는 등 과감한 스킨십을 나누었다.,3
751,"화려한 여성 편력으로 유명한 숀 펜은 팝가수 마돈나와 1985년 결혼했지만 4년 뒤인 1989년 이혼했다. 이후 동료 배우 로빈 라이트와 1989년 교제를 시작해 1996년 결혼했지만 11년 만인 2010년 이혼했으며, 배우 샤를리즈 테론과도 약혼했지만 2015년 성격 차이 등으로 결별했다.",3
752,"이후에는 호주 출신 배우인 32세 연하 레일라 조지와 4년 간의 교제 끝에 2020년 결혼식을 치렀지만, 불과 1년 뒤에 레일라 조지가 이혼 소송을 제기하면서 파경을 맞았다.",3
753,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/109/2024/09/08/0005152893_001_20240908160312824.jpg?type=w647""/></span></span><em class=""img_desc"">  [사진] ⓒGettyimages(무단전재 및 재배포 금지)</em></span>",3
754,[OSEN=박소영 기자] 팝스타 엘튼 존이 도널드 트럼프 전 미국 대통령에 대한 솔직한 속내를 밝혔다. ,3
755,2024년 토론토 국제 영화제에 참석한 엘튼 존은 미국 대선에 대해 “도널드 트럼프는 항상 제 팬이었다. 내 콘서트에도 여러 번 왔다. 그의 지지에 감사할 따름이다. 그래서 도널드 트럼프가 북한 김정은을 내 노래 ‘로켓맨’을 인용한 ‘리틀 로켓맨’이라 불렀을 때 그저 웃었다”고 솔직하게 말했다. ,3
756,"2018년 6월, 당시 미 대통령이던 도널드 트럼프는 김정은 북한 국무위원장과 진행한 북미정상회담에서 “엘튼 존이 누구인지 아냐”고 물었다. 김정은 위원장은 모른다 했고 도널드 트럼프 대통령은 엘튼 존의 별명 ‘로켓맨’을 인용해 그를 ‘리틀 로켓맨'이라 불렀다. ",3
757,이런 이야기를 들은 엘튼 존은 “재밌었다”며 애써 웃었다. ,3
758,"하지만 이내 그는 “도널드 트럼프 현 공화당 대선주자를 응원하는 것인가”라는 질문에 “난 팬들에게 공화당에 투표하라, 민주당에 투표하라 등의 발언을 하지 않는다. 그들이 어떻게 투표하든 난 상관없다. 그저 나를 보러 온 것에 감사할 뿐이다. 나는 그저 미국을 사랑한다”고 강조했다. ",3
759,한편 60번째 미국 대통령 선거는 오는 11월 5일 시행된다. 도널드 트럼프 전 대통령과 카밀라 해리스 부통령이 접전을 펼치고 있다. ,3
760,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/109/2024/09/08/0005152830_001_20240908151112862.jpg?type=w647""/></span></span><em class=""img_desc"">  [사진] ⓒGettyimages(무단전재 및 재배포 금지)</em></span>",3
761,"[OSEN=선미경 기자] 배우 니콜 키드먼이 베니스영화제에서 여우주연상을 수상했지만, 모친상으로 시상식에 참여하진 못했다.",3
762,7일(현지시각) 외신 페이지 식스 등은 니콜 키드먼이 토요일에 어머니인 저넬 앤 키드먼이 사망했다는 소식을 듣고 베니스 영화제 참석을 조기에 중단했다고 보도했다.,3
763,보도에 따르면 영화 ‘베이비벌’의 감독 핼리너 레인은 베니스영화제에서 여우주연상을 수상한 니콜 키드먼의 대리 수상을 하면서 이 같은 소식을 전했다.,3
764,니콜 키드먼은 베니스에 도착했다고 밝힌 지 얼마 지나지 않아서 아름답고 용감한 어머니가 방금 세상을 떠났다는 것을 알게 됐다.,3
765,"니콜 키드먼은 “나는 충격받았고 가족에게 가야 한다. 이 상은 그녀를 위한 것”이라면서, “그녀는 나를 형성했고 인도했고 만들어냈다. 여러분 모두에게 그녀의 이름을 말할 수 있어서 너무 감사하다. 삶과 예술의 충돌은 가슴 아프고, 제 마음은 찢어졌습니다”라고 전했다.",3
766,니콜 키드먼의 대변인도 “가족은 상심하고 있으며 현재 프라이버시를 요청하고 있다”라고 말했다.,3
767,니콜 키드먼은 영화배우 활동을 하면서 연기와 패션 등을 통해 친밀한 관계를 유지해온 것으로 전해졌다. 니콜 키드먼은 앞서 지난 해 “저는 패션을 좋아하고 바느질 잘하는 할머니와 함께 자랐고 어머니도 마찬가지였다. 그들은 아름다운 옷을 좋아했고 만들 수 있었다”라고 말한 바 있다. /seon@osen.co.kr,3
768,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/609/2024/09/08/202409081000476710_1_20240908102910524.jpg?type=w647""/></span></span><em class=""img_desc"">제니퍼 로페즈 </em></span>",3
769,[뉴스엔 배효주 기자] 벤 애플렉과 이혼 절차를 밟고 있는 제니퍼 로페즈가 파격적인 드레스 자태를 드러냈다.,3
770,제니퍼 로페즈는 9월 6일(현지시간) 토론토 국제영화제에 영화 '언스토퍼블'(감독 윌리암 골든버그)의 주연 배우로 참석했다.,3
771,이날 제니퍼 로페즈는 옆태가 고스란히 드러나는 파격적인 드레스를 선택해 강도 높은 노출을 선보였다.,3
772,"이에 외신 데일리 메일은 벤 애플렉과의 이혼 소송 중인 제니퍼 로페즈가 ""복수 드레스를 입었다""고 보도했다.",3
773,제니퍼 로페즈는 벤 애플렉과의 수개월간의 결별설 끝에 결국 최근 이혼 소송을 제기했다. 페이지 식스 등 해외 매체 보도에 따르면 두 사람의 결혼 생활은 이미 지난 3월 끝났다. 그러나 제니퍼 로페즈는 서류에 두 사람의 이혼 날짜를 4월 26일로 기재했다.,3
774,"이혼 사유는 ""좁힐 수 없는 차이점""인 것으로 알려졌다. 외신은 ""차이점 중 하나는 벤 애플렉이 두 사람의 관계로 인해 언론의 주목을 받는 것을 견딜 수 없어 했기 때문""이라고 전했다.",3
775,"제니퍼 로페즈는 필사적으로 결혼 생활을 유지하려고 했으나, 벤 애플렉이 전혀 관심을 보이지 않았다는 후문이다. 한 소식통은 ""벤 애플렉은 결혼 생활을 잘 해내려는 의지와 관심을 전혀 보이지 않았다""면서 ""제니퍼 로페즈는 자신을 돌봐야 한다""고 전했다.",3
776,"2002년부터 2004년까지 교제했던 제니퍼 로페즈와 벤 애플렉은 당시 '베니퍼' 커플로 불리며 많은 응원을 받았지만 파혼했다. 그러다 17년이 흐른 지난 2021년 재결합, 2022년 결혼했다.",3
777,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><strong style=""display: block; overflow: hidden; position: relative; margin: 33px 20px 10px 3px; padding-left: 11px; font-weight: bold; border-left: 2px solid rgb(20, 20, 20);"">'에스프레소' 등 히트로 英·美 차트 석권…상반된 매력 채플 론도 인기</strong>",3
778,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/001/2024/09/08/PCM20240827000137005_P4_20240908083021934.jpg?type=w647""/></span></span><em class=""img_desc"">사브리나 카펜터",3
779,[유니버설뮤직 제공. 재판매 및 DB 금지]</em></span>,3
780,"    (서울=연합뉴스) 이태수 기자 = 사브리나 카펜터, 채플 론, 그리고 찰리 xcx. 올해 가장 '뜨거운' 인기를 자랑하는 여성 솔로 팝스타들이다.",3
781,"    서로 다른 매력을 자랑하는 이들은 올해 굵직한 히트곡을 배출하며 미국과 영국 등 주류 팝 시장에서는 물론, 우리나라에서도 큰 인기를 끌고 있다.",3
782,    8일 대중음악계에 따르면 이 가운데 올해 가장 눈에 띄는 성공을 거둔 팝스타는 사브리나 카펜터다.,3
783,    카펜터는 지난 2013년 차세대 스타 등용문으로 불리는 디즈니 채널 시리즈 '걸 미츠 월드'(Girl Meets World)로 얼굴을 알렸다. 가수로는 이듬해인 2014년 미니음반 '캔트 블레임 어 걸 포 트라잉'(Can't Blame a Girl for Trying)으로 데뷔했다.,3
784,"    그는 지난 10년 동안 배우와 가수로 꾸준히 활동했지만, 이렇다 할 히트곡을 내지 못했다.",3
785,    그런데 올해 들어 싱글 '에스프레소'(Espresso)가 영국 오피셜 싱글 차트 '톱 100'에서 7주 1위를 차지하는 등 영미권에서 크게 히트하면서 바람을 불러일으켰다.,3
786,    귀에 쏙쏙 들어오는 쉬우면서 중독적인 멜로디와 특유의 차가운 분위기를 앞세운 '에스프레소'는 미국에서도 빌보드 메인 싱글 차트 '핫 100' 3위까지 올랐다.,3
787,"    카펜터는 이어 '플리즈 플리즈 플리즈'(Plaese Please Please)로 빌보드 '핫 100' 1위를 기록했고, 신곡 '테이스트'(Taste)도 같은 차트 2위에 올려놓는 등 '차트 줄세우기'를 선보였다.",3
788,    지난 3일(현지시간) 공개된 '핫 100' 최신 차트에서는 무려 12곡을 진입시켰다.,3
789,"    또 6일 공개된 영국 오피셜 싱글 차트 '톱 100'에서도 1∼3위를 석권했는데, 이는 여성 가수로서는 최초다.",3
790,"    카펜터는 최근 발표한 정규 6집 '쇼트 엔 스위트'(Short N' Sweet)도 미국 빌보드 메인 앨범 차트 '빌보드 200' 1위에 올려놨다. 이 앨범의 첫 주 판매량은 약 36만장으로, 올해 테일러 스위프트와 비욘세의 앨범에 이어 세 번째로 높은 수치를 기록했다.",3
791,"    카펜터의 레이블 유니버설뮤직 관계자는 ""카펜터는 지난해 스위프트의 '디 에라스 투어'(The Eras Tour)에서 오프닝 게스트로 활약했다. 이 점이 해외에서는 (인기 상승에) 크게 작용했다""며 ""이후 그 흐름을 타고 '에스프레소'의 인기가 틱톡에서 폭발했다""고 말했다.",3
792,"    임희윤 대중음악평론가는 ""카펜터의 '에스프레소'는 요즘 트렌드에 딱 맞는 곡이다. 보컬 스타일이나 편곡이 단순하고 중독성 있으면서 훅(Hook·강한 인상을 주는 후렴구)이 강렬하다""며 ""비주얼도 뛰어나고 곡 길이도 짧아서 틱톡 세대에 잘 맞는 노래""라고 분석했다.",3
793,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">채플 론 히트곡 '굿 럭 베이브' 커버 이미지",3
794,[유니버설뮤직 제공. 재판매 및 DB 금지]</em></span>,3
795,    카펜터와는 정반대로 파워풀한 가창력을 자랑하는 팝스타 채플 론은 지난해 첫 정규음반을 낸 지 1년도 안 돼 '굿 럭 베이브'(Good Luck Babe)를 히트시켰다.,3
796,"    '굿 럭 베이브'는 향수를 불러일으키는 1980년대 신스팝과 힘 있는 보컬이 어우러진 곡으로, 론은 이 노래로 낭만적인 관계를 넘어선 진정한 사랑과 자기를 받아들이는 마음을 표현했다.",3
797,"    성적 소수자임을 밝힌 바 있는 론은 ""나는 퀴어 관계 내에서의 보편적인 상황, 즉 누군가가 자기 자신을 이해하는 데 어려움을 겪는 것에 대한 노래를 써야 했다""고 설명했다.",3
798,    '굿 럭 베이브'는 미국 빌보드 차트와 영국 오피셜 차트 모두에서 장기간 상위권에 머무르고 있다.,3
799,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">찰리 xcx",3
800,[워너뮤직코리아 제공. 재판매 및 DB 금지]</em></span>,3
801,    아방가르드 팝과 일렉트로닉 뮤직을 선보이는 가수 찰리 xcx도 올해 정규 6집 '브랫'(BRAT)으로 평단의 호평을 얻었다. 그는 지난 2019년 방탄소년단의 '드림 글로우'(Dream Glow)에 피처링으로 참여하는 등 K팝과도 인연이 있다.,3
802,    찰리 xcx는 지난달 빌리 아일리시와 협업한 '게스'(Guess)를 발표해 영국 오피셜 싱글 차트 '톱 100' 1위를 차지하기도 했다.,3
803,"    정민재 대중음악평론가는 ""채플 론이나 찰리 xcx는 사브리나 카펜터만큼 대중적인 스타 느낌은 아니었다""며 ""이들의 개성이 워낙 강해 과거에는 대중적 인기로까지는 넘어오지 못했지만, 지금은 리스너 각자의 개성을 추구하는 시대다 보니 자연스럽게 대중에게 섞여 들어가고 있다""고 말했다.",3
804,"    그러면서 ""채플 론이라는 아티스트의 남다른 캐릭터와 보컬, 찰리 xcx의 음악 스타일과 앨범 디자인이 서구의 젊은 10∼20대에게 신선하게 다가가는 것 같다""고 덧붙였다.",3
805,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/09/09/0001308978_001_20240909201509436.jpg?type=w647""/></span></span></span></div>",3
806,"<div>홍콩의 유명 방송인 리코 리가 올해 득남 소식을 전한 가운데, 그가 공개한 사진을 둘러싸고 노출 논란이 불거졌다.</div>",3
807,<div>평소 리코 리는 자신의 개인 계정을 통해 육아 일상 등 근황을 공유하며 팬들과 소통하고 있다.</div>,3
808,<div>최근 그는 출산 후 아들에게 직접 모유 수유를 하고 있는 사진을 게재해 화제를 모았다.</div>,3
809,<div>사진 속 리코 리는 아들을 품에 안고 사랑스러운 표정으로 모유를 마시는 모습을 지켜보는 등 깊은 애정을 드러내 눈길을 끌었다.</div>,3
810,<div>하지만 해당 사진이 공개되자 일부 누리꾼들은 리코 리의 유륜이 노출됐다는 의혹을 제기했다.</div>,3
811,<div>당시 모유 수유 중인 리코 리의 가슴 부분에 유륜처럼 보이는 형태가 언뜻 보였기 때문이다. 이 같은 사실은 온라인 상에 빠르게 유포되면서 엄청난 파장을 몰고왔다.</div>,3
812,"<div>그러나 홍콩 언론 보도에 따르면 리코 리는 ""유륜이 노출된 것이 아니라 그림자다""라고 해명하면서도 논란에 크게 개의치 않는 모습을 보였다.</div>",3
813,"<div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/09/09/0001308978_002_20240909201509497.jpg?type=w647""/></span></span></span></div>",3
814,"<div>또한 리코 리는 출산 소식을 전하면서 ""원래는 결혼 초기부터 아이를 갖지 않겠다고 결심했었다""라고 밝혀 화제를 모으기도 했다.</div>",3
815,"<div>그는 남편에게 ""세상에 인구가 너무 많아서 우리가 굳이 아이를 낳지 않아도 된다""라고 말했으나 남편 필 램은 ""우리 DNA가 너무 좋아서 아이를 낳는 것도 나쁘지 않다""라고 말했다고 한다.</div>",3
816,"<div>이에 리코 리는 ""남편이 자신의 아이를 갖고 싶어한다는 사실을 알고 있었지만 남편은 나에게 어떠한 강요도 스트레스도 주지 않았다""라며 ""그러다 소중한 아이가 찾아왔고, 하나님께서 우리에게 주신 귀중한 선물이다""라고 벅찬 심정을 드러냈다.</div>",3
817,"<div>한편, 캐나다에서 태어나고 자란 리코 리는 홍콩으로 이주하여 TV, 뉴스 등에서 활약하며 방송인으로 맹활약 했다. 이후 2017년 '홍콩의 에릭남'이라고 불리는 가수 필 램과 결혼해 올해 득남했다.</div>",3
818,<div>필 램의 중국어 이름은 임혁광(林奕匡?린이쾅)으로 2010년 홍콩 음악계에 데뷔해 발라드와 알앤비(R&amp;B) 장르에서 두각을 드러내며 '라이징스타'로 떠올랐다. 현재는 중화권에서 활동 중인 것으로 전해진다.</div>,3
819,<div>이지은 기자 </div></div></article>,3
820,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/09/09/0001308970_001_20240909192008259.jpg?type=w647""/></span></span></span></div>",3
821,<div>대만 인기 연예인 샌디 우(Sandy Wu)가 두 아이의 엄마가 됐다.</div>,3
822,<div>2022년 5년 열애 끝에 결혼한 샌디 우는 지난해 아들을 품에 안은데 이어 올해 4월 둘째 소식을 깜짝 발표했다.</div>,3
823,<div>8일 샌디 우는 “메마른 땅에 영양을 공급하기 위해 내리는 시기적절한 비는 우리가 상상했던 것만큼 무겁지 않다. 가장 중요한 순간에 단비가 적절하게 내린다”라는 글과 함께 여러 장의 사진을 게재했다.</div>,3
824,<div>공개된 사진에는 출산 후 갓 태어난 딸 그리고 남편과 함께 수술실에서 카메라를 향해 포즈를 취하는 샌디 우의 모습이 담겼다.</div>,3
825,<div>딸을 품에 꼭 끌어안은 채 활짝 웃고 있는 샌디 우의 모습이 뭉클함을 더했다.</div>,3
826,<div>샌디 우는 “우리는 너를 환영한다. 너는 아직 작은 씨앗이지만 힘이 가득하다. 우리는 너를 이 세상에 데려왔을 뿐이니 식물처럼 뿌리부터 단단하게 너가 원하는 사람으로 성장할 수 있기를 바란다”라며 입을 열었다.</div>,3
